0,order_id,quantity,item_name,choice_description,item_price
4117,1648,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",$8.75 
4118,1649,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 
4119,1649,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$8.75 
4120,1650,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream]]",$8.75 
4121,1650,1,Chips and Guacamole,,$4.45 
4122,1651,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$8.75 
4123,1651,1,Canned Soft Drink,[Lemonade],$1.25 
4124,1651,1,Chips,,$2.15 
4125,1652,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",$8.75 
4126,1652,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",$8.75 
4127,1652,2,Chips,,$4.30 
4128,1653,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",$8.75 
4129,1653,1,Canned Soft Drink,[Sprite],$1.25 
4130,1653,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4131,1654,1,Steak Soft Tacos,[Fresh Tomato Salsa],$9.25 
4132,1654,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4133,1655,1,Chips and Guacamole,,$4.45 
4134,1655,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4135,1655,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4136,1655,1,Barbacoa Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
4137,1655,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
4138,1655,3,Bottled Water,,$4.50 
4139,1656,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.75 
4140,1656,1,Canned Soft Drink,[Lemonade],$1.25 
4141,1657,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4142,1657,1,Carnitas Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",$11.75 
4143,1657,1,Canned Soft Drink,[Coke],$1.25 
4144,1657,1,Canned Soft Drink,[Nestea],$1.25 
4145,1658,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans]]",$9.25 
4146,1658,1,Chips and Guacamole,,$4.45 
4147,1659,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4148,1659,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]",$11.75 
4149,1660,2,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",$17.50 
4150,1660,1,Chips,,$2.15 
4151,1660,1,Canned Soft Drink,[Coke],$1.25 
4152,1660,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
4153,1660,10,Bottled Water,,$15.00 
4154,1660,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]",$11.25 
4155,1660,1,Chips and Guacamole,,$4.45 
4156,1660,1,Chips and Guacamole,,$4.45 
4157,1660,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4158,1661,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Sour Cream, Cheese, Rice, Fajita Vegetables]]",$11.25 
4159,1661,1,Chips,,$2.15 
4160,1662,1,Canned Soft Drink,[Sprite],$1.25 
4161,1662,1,Bottled Water,,$1.50 
4162,1662,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Pinto Beans, Sour Cream, Cheese]]",$8.75 
4163,1662,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Guacamole]]",$11.25 
4164,1662,1,Chips and Fresh Tomato Salsa,,$2.95 
4165,1663,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4166,1663,1,Canned Soft Drink,[Sprite],$1.25 
4167,1664,1,Chips,,$2.15 
4168,1664,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4169,1664,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
4170,1664,1,6 Pack Soft Drink,[Diet Coke],$6.49 
4171,1665,1,Canned Soft Drink,[Diet Coke],$1.25 
4172,1665,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]",$8.75 
4173,1665,1,Chips,,$2.15 
4174,1666,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4175,1666,1,6 Pack Soft Drink,[Coke],$6.49 
4176,1667,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]",$11.25 
4177,1667,1,Bottled Water,,$1.50 
4178,1668,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4179,1668,1,Chips and Guacamole,,$4.45 
4180,1669,1,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",$8.75 
4181,1669,1,Chips and Guacamole,,$4.45 
4182,1670,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 
4183,1670,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$9.25 
4184,1670,1,Canned Soft Drink,[Coke],$1.25 
4185,1670,1,Canned Soft Drink,[Sprite],$1.25 
4186,1671,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4187,1671,3,Bottled Water,,$4.50 
4188,1672,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]",$11.25 
4189,1672,1,Canned Soft Drink,[Coke],$1.25 
4190,1673,1,Bottled Water,,$1.50 
4191,1673,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$9.25 
4192,1673,1,Chips,,$2.15 
4193,1673,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce, Guacamole]]",$11.25 
4194,1673,1,Chips and Guacamole,,$4.45 
4195,1674,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4196,1674,1,Chips and Guacamole,,$4.45 
4197,1675,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",$8.75 
4198,1675,1,Chips and Guacamole,,$4.45 
4199,1676,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese]]",$9.25 
4200,1676,1,Chips and Guacamole,,$4.45 
4201,1676,1,Canned Soft Drink,[Coke],$1.25 
4202,1677,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Guacamole]]",$11.25 
4203,1677,1,Chips and Guacamole,,$4.45 
4204,1678,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4205,1678,1,Chips and Guacamole,,$4.45 
4206,1679,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Lettuce]]",$8.75 
4207,1679,1,Chips,,$2.15 
4208,1679,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]",$8.75 
4209,1679,1,Chips and Guacamole,,$4.45 
4210,1679,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]",$8.75 
4211,1680,1,Steak Bowl,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4212,1680,1,Bottled Water,,$1.50 
4213,1681,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Guacamole, Lettuce]]",$11.25 
4214,1681,1,Chips and Guacamole,,$4.45 
4215,1682,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",$8.75 
4216,1682,1,Chips,,$2.15 
4217,1682,1,Bottled Water,,$1.50 
4218,1683,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",$8.75 
4219,1683,1,Chips and Guacamole,,$4.45 
4220,1684,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Lettuce]]",$8.75 
4221,1684,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]",$11.75 
4222,1685,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$8.75 
4223,1685,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",$8.75 
4224,1686,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4225,1686,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4226,1687,1,Bottled Water,,$1.50 
4227,1687,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]",$8.75 
4228,1687,1,Chips,,$2.15 
4229,1688,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Guacamole]]",$11.75 
4230,1688,1,Chips,,$2.15 
4231,1689,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$9.25 
4232,1689,1,Chips and Fresh Tomato Salsa,,$2.95 
4233,1690,2,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",$18.50 
4234,1690,1,Canned Soft Drink,[Coke],$1.25 
4235,1690,1,Chips and Guacamole,,$4.45 
4236,1691,1,Chicken Bowl,[White Rice],$8.50 
4237,1691,1,Chicken Bowl,[White Rice],$8.50 
4238,1691,2,Chips and Guacamole,,$8.50 
4239,1692,1,Chicken Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Sour Cream, Cheese, Guacamole]]",$11.25 
4240,1692,1,Carnitas Salad Bowl,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Guacamole]]",$11.89 
4241,1692,1,Canned Soft Drink,[Diet Coke],$1.25 
4242,1693,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.39 
4243,1693,1,Chips and Guacamole,,$4.45 
4244,1694,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4245,1694,1,Chips,,$2.15 
4246,1694,1,Bottled Water,,$1.50 
4247,1695,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]",$11.75 
4248,1695,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, Cheese]",$8.75 
4249,1695,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",$9.25 
4250,1696,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$9.25 
4251,1696,1,Chips and Guacamole,,$4.45 
4252,1696,1,Canned Soft Drink,[Coke],$1.25 
4253,1696,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4254,1697,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
4255,1697,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4256,1698,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",$8.75 
4257,1698,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",$8.75 
4258,1698,1,Chips,,$2.15 
4259,1699,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4260,1699,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Guacamole]]",$11.25 
4261,1699,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
4262,1700,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Guacamole]]",$11.25 
4263,1700,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.75 
4264,1701,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
4265,1701,1,Chips,,$2.15 
4266,1701,1,Veggie Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4267,1701,1,Chips,,$2.15 
4268,1702,1,Steak Bowl,"[Rice, Tomatillo-Red Chili Salsa (Hot)]",$8.99 
4269,1702,1,Steak Burrito,"[Rice, Tomatillo-Red Chili Salsa (Hot)]",$8.99 
4270,1703,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 
4271,1703,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 
4272,1703,1,Barbacoa Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
4273,1703,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4274,1704,1,Chicken Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Rice, Lettuce, Cheese]]",$8.75 
4275,1704,1,Chips and Guacamole,,$4.45 
4276,1705,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 
4277,1705,1,Canned Soft Drink,[Diet Coke],$1.25 
4278,1705,1,Chips and Guacamole,,$4.45 
4279,1706,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole]]",$11.25 
4280,1706,1,Canned Soft Drink,[Coke],$1.25 
4281,1707,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 
4282,1707,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 
4283,1708,1,Veggie Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",$11.25 
4284,1708,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4285,1709,1,Canned Soft Drink,[Diet Coke],$1.25 
4286,1709,1,Canned Soft Drink,[Sprite],$1.25 
4287,1709,1,Canned Soft Drink,[Nestea],$1.25 
4288,1709,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$9.25 
4289,1710,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Guacamole]]",$11.75 
4290,1710,1,Chips,,$2.15 
4291,1711,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",$8.75 
4292,1711,1,Chips and Guacamole,,$4.45 
4293,1712,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Lettuce]]",$8.75 
4294,1712,1,Chips and Guacamole,,$4.45 
4295,1713,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]",$11.25 
4296,1713,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$9.25 
4297,1714,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$8.75 
4298,1714,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Cheese, Sour Cream, Lettuce]]",$9.25 
4299,1714,1,Chips and Guacamole,,$4.45 
4300,1715,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4301,1715,1,Chips and Guacamole,,$4.45 
4302,1715,1,Canned Soft Drink,[Coke],$1.25 
4303,1716,1,Chips and Guacamole,,$4.45 
4304,1716,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.75 
4305,1717,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",$9.25 
4306,1717,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Guacamole, Lettuce]]",$11.25 
4307,1717,1,Chips,,$2.15 
4308,1718,2,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",$23.50 
4309,1718,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese]]",$9.25 
4310,1718,1,Chips,,$2.15 
4311,1719,2,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce, Sour Cream]]",$18.50 
4312,1719,1,Chicken Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4313,1719,2,Chips and Tomatillo Red Chili Salsa,,$5.90 
4314,1720,1,Steak Salad Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole]]",$11.89 
4315,1720,1,Chips and Guacamole,,$4.45 
4316,1721,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Lettuce]]",$8.75 
4317,1721,1,Chips and Guacamole,,$4.45 
4318,1722,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",$9.25 
4319,1722,1,Chips and Fresh Tomato Salsa,,$2.95 
4320,1723,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole, Lettuce]]",$11.25 
4321,1723,1,Chips and Tomatillo Red Chili Salsa,,$2.95 
4322,1724,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.25 
4323,1724,1,Chicken Crispy Tacos,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Lettuce, Guacamole]]",$11.25 
4324,1725,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole]]",$11.25 
4325,1725,1,Chips and Fresh Tomato Salsa,,$2.95 
4326,1726,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4327,1726,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$9.25 
4328,1727,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",$9.25 
4329,1727,1,Chips and Tomatillo Green Chili Salsa,,$2.95 
4330,1728,1,Chicken Bowl,"[Fresh Tomato Salsa, [Guacamole, Lettuce]]",$11.25 
4331,1728,1,Chips,,$2.15 
4332,1729,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",$9.25 
4333,1729,2,Chips and Guacamole,,$8.90 
4334,1730,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",$8.75 
4335,1730,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
4336,1731,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4337,1731,1,Veggie Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4338,1732,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",$8.75 
4339,1732,1,Chips,,$2.15 
4340,1732,1,Canned Soft Drink,[Coke],$1.25 
4341,1733,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.25 
4342,1733,1,Canned Soft Drink,[Sprite],$1.25 
4343,1734,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",$8.75 
4344,1734,1,Chips and Guacamole,,$4.45 
4345,1735,1,Canned Soft Drink,[Coke],$1.25 
4346,1735,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]",$11.25 
4347,1735,1,Chicken Crispy Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",$11.25 
4348,1736,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4349,1736,1,Canned Soft Drink,[Coke],$1.25 
4350,1737,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Rice, Guacamole]]",$11.25 
4351,1737,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",$11.25 
4352,1737,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",$11.25 
4353,1738,1,Chicken Salad Bowl,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce]]",$8.75 
4354,1738,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Black Beans, Lettuce]]",$8.75 
4355,1738,2,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",$18.50 
4356,1739,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole]]",$11.75 
4357,1739,1,Canned Soft Drink,[Coke],$1.25 
4358,1740,1,Chips and Guacamole,,$4.45 
4359,1740,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",$9.25 
4360,1741,1,6 Pack Soft Drink,[Coke],$6.49 
4361,1741,1,Chips and Guacamole,,$4.45 
4362,1741,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Cheese, Lettuce]]",$8.75 
4363,1742,1,Chicken Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Rice, Cheese, Lettuce, Guacamole, Sour Cream, Fajita Vegetables]]",$11.25 
4364,1742,1,6 Pack Soft Drink,[Diet Coke],$6.49 
4365,1742,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4366,1743,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4367,1743,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Black Beans, Cheese, Sour Cream]]",$9.25 
4368,1744,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Guacamole, Lettuce]]",$11.25 
4369,1744,1,Chips,,$2.15 
4370,1745,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",$8.75 
4371,1745,1,Chips and Guacamole,,$4.45 
4372,1745,1,Chicken Crispy Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4373,1745,1,Chips and Guacamole,,$4.45 
4374,1746,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",$8.75 
4375,1746,1,Carnitas Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",$9.25 
4376,1746,1,Chips and Guacamole,,$4.45 
4377,1746,1,Canned Soft Drink,[Lemonade],$1.25 
4378,1746,1,Canned Soft Drink,[Sprite],$1.25 
4379,1747,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Black Beans, Sour Cream, Lettuce]]",$8.75 
4380,1747,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.25 
4381,1748,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]",$11.75 
4382,1748,1,Chips,,$2.15 
4383,1748,1,Steak Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4384,1749,1,Chips and Guacamole,,$4.45 
4385,1749,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4386,1749,1,Canned Soft Drink,[Coke],$1.25 
4387,1750,1,Carnitas Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Guacamole, Lettuce]]",$11.75 
4388,1750,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",$11.75 
4389,1751,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole]]",$11.25 
4390,1751,2,Chips,,$4.30 
